Url,Federal state,Origin,Found competitions,Crawl date
http://www.TSC-Take-it-easy.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.blaugelb90.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.buckower-linedancer.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.elegance-potsdam.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.tanzsport-eberswalde.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.tsc-frankfurt.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.tsc-schwedt.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://www.ttk-barnim.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://ksb-lds.de/sport-in-lds/sportvereine-in-lds/1.-tanzsportclub-kw-wildau-e.v..html,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://tanzsport-schwedt.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://tc-schwarz-rot-neuruppin.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://tsc-arriba-motzen.jimdofree.com,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://wackerdance.de/,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://web.facebook.com/pages/category/Nonprofit-Organization/Landestanzsportverband-Brandenburg-eV-652340401878511/?_rdc=1&_rdr,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://wp-royal-themes.com/,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.ewg-alaaf.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.jdcc99.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.lok-potsdam.de/index.php/abteilungen/tanzsport,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.mtsg-strausberg.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.rot-gold-potsdam.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.sg-rot-weiss-neuenhagen.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tanzclub-bernau.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tanzclub-luckau.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tanzschule-allround.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tanzsport-finsterwalde.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tanzsport.de/de/news,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tc-wandlitz.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tsc-imperial-neuruppin.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tsc-lausitz.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tsc-potsblitz.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tsc-smaragd.com,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
https://www.tsv-schoenwalde.de,Brandenburg,https://tanzsport-brandenburg.de/?page_id=392,,"January 04, 2024"
http://ttk-gruen-weiss-vegesack.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
http://vereinvorwaerts.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
http://www.jamboree-line-dancer.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
http://www.key-porters-sdc.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
http://www.tscbremerschluessel.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://devowl.io/de/wordpress-real-cookie-banner/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://swingmantau.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://tc-gold-und-silber.de,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://tc-gold-und-silber.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://tsg-bremerhaven.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.bremen1860.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.eiche-horn.de/sportangebot/tanzsport.html,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.facebook.com/LTVBremen,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.ggcbremen.de,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.instagram.com/ltvbremen/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.mtv-eiche-schoenebeck-bremen.de/de/sportangebot/tanz/gesellschaftstanz/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.otbremen.com/tanzen,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.rr-rebels.de,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.rr-rebels.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.svhemelingen.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.tcbs-bremen.de,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.tcbs-bremen.de/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.tsv-lesum.de/abteilungen/tanzen.html,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.tus-komet-arsten.de/tanzen/,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
https://www.tv1875.de/sportarten/rock-n-roll/info---links,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
www.eiche-horn.de/sportangebot/tanzsport.html,Bremen,https://ltvbremen.de/verband/vereine,,"January 04, 2024"
http://ass-systemhaus.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://pixelideen.com/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://wtc-friedberg.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.blau-gold-darmstadt.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.frankfurter-kreis.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.froggers.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.ksvauedamm.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.ktc-tanzsport.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.maingold-casino.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.rot-gold-buedingen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.skv-buettelborn.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.sv-blaugelb.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanz-usw.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanzclub-schwarz-weiss.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanzen-in-gustavsburg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanzsportclub-biebergemuend.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanzsportclub-fulda.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tanzsportclub-volkmarsen.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tc-nova.de/tc-nova/navigation/start.htm,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tgs-seligenstadt.de/abteilungen/tanzsport,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsa-Friedberg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsa-weiterstadt.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsc-floersheim.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsc-lorsch.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsc-semd.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tsccfw.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tscfischbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.turnerschaft-heddernheim.de/index.php,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tusgriesheim.de/tsa/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tv-bruchenbruecken.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tv-dieburg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tv-erfelden.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://www.tvseeheim.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://kinzigtalev.jimdo.com/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://pd.tanzsport.de/start.html,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://schwarz-gold.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://schwarzgold.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://tanzsport.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://tgs-walldorf.de/abteilung/tanzen/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://ttcfortisnovamaintal.npage.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.atc-marburg.net,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.blau-gold-steinbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.blau-gold-viernheim.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.blau-orange.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.blaugold-langen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.drbv.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.eppertshausen.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.facebook.com/rrcfp,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.gtc-dreieich.de/joomla3/index.php,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.gtc-hofgeismar.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.gtc74.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.justdance-weiterstadt.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.lohfelden-tsg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.maintalertsc.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.osc-vellmar.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.rot-weiss-viernheim.com,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.rrc-langenselbold.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.rwc-giessen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.rwk-kassel.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.schwarz-silber.de/wordpress/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.sg-arheilgen.de/sportangebot/tanzsport/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.sg-dietzenbach.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.sgk-bad-homburg.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.sgs-tanzsport.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.skg-bauschheim.de/index.php/pages/tanzen,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.skv-moerfelden.de/sport/tanzen/tanzen-über-uns,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.src-wetzlar.de/cms/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.studio-nonstop.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.t-z-o.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tanz-freunde-fulda.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tanz-giessen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tanzclub-hanau.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tanzen-nidderau.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tanzsportclub-saltatio.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tc-blau-orange-weilburg.de/home.html,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tcvaria.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tg-lauterbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tg-liederbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tgv-rosengarten.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tkk-altenstadt.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsa-hausen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsa-nidda.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-erato.de/html/index.php,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-neu-anspach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-ober-ramstadt.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-pegasus-rheingau.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-roedermark.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-rot-weiss-ruesselsheim.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-schwalbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-schwalmkreis.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-schwarz-gelb-nidda.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-telos.de/TelosNet/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-usingen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-wettenberg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsc-ysenburg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tscmetropolhofheim.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tscnordenstadt.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsf-wehrheim-anspach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg-alten-buseck.com/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg-marburg.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg-oberursel.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg-tanzen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg-wixhausen.de/index.php/karnevall/tanzsportclub-des-kcw,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsg98.de/abteilungen/tanzen/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsgschmitten.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tsk-goldstein.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tv-kalbach.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tv-sindlingen.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tv1886trebur.de/vereinsleben/tanzsport-abteilung/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tvbabenhausen.de/,Hessen,https://htv.de/vereine/,,"January 04, 2024"
https://www.tzheusenstamm.de,Hessen,https://htv.de/vereine/,,"January 04, 2024"
http://andre-grundmann.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
http://www.tanzentorgelow.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
http://www.tanzsport-stralsund.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
http://www.tc-pasewalk-strasburg.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
http://www.tsc-nordlicht-rostock.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://sv-dalberg.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://tsv09.tanzen-in-greifswald.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://ttc-allround.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://www.ostseetanz-greifswald.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://www.sc-neubrandenburg.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://www.tanzclub-tollensetal.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://www.tc-seestern-rostock.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
https://www.tsg-anklam.de/,Mecklenburg-Vorpommern,https://www.tanzsport-mv.de/der-verband/,,"January 04, 2024"
http://homburgernarrenzunft.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://rr-saarland.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://saargold-merzig.de/verein/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.atsv-tanzsport.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.dancepoint-nk.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.dieboogies.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.gruen-gold.net/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.postsv-saar.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.rrc-homburg.de,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.saar05-tanzsport.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.sajutata.tanzsport-homburg.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.schwimmverein-friedrichsthal.de/?page_id=119,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.stc-schwarz-rot.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tanzen-in-saarlouis.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tanzfieber.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tanzfreunde-mandelbachtal.de,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tanzschule-saarlouis.de/tanzsportclub/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tanzsport-homburg.de,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tg-blau-gold.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tsc-ottweiler.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tsc-royal-vk.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tsc-rubin.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tsv-ford-steinrausch.de/category/verein/sportangebot/rock-n-roll/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tv-lebach.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tvrehlingen.de/sportart_detail.php?sid=3,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tvrusshuette.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.tvschwalbach.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://de-de.facebook.com/tanzenimslt/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://purelydance.jimdofree.com,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://www.gnu.org/licenses/gpl-2.0.html,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://www.joomla.org,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://www.lsvs.de/mediaportal/saarsport-magazin,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
https://www.schermscha.de/,Sachsen-Anhalt,https://www.tanzen-slt.de/public/verband/die-vereine.html,,"January 04, 2024"
http://www.blau-gold-burg.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.ccoev.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.dance-kids-koennern.jimdo.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.gruen-rot.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.magdeburg-tanzt.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.merseburg-tanzt.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tanzclub-halle.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tanzclub-zerbst.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tanzsport-wittenberg.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tanzsportclub-blk.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tanzsportclub-wernigerode.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tc-rotgold.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tsc-dessau.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tsc-magdeburg.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://www.tsc-rieder.de,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.facebook.com/LTV.Sachsen-Anhalt,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/freizeittanzen,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/impressum,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/impressum/datenschutzerklaerung,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/kontakt,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/lehre,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/tanzsport,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/veranstaltungskalender,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/verband/downloads,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/verband/lizenztraegerinfos,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/verband/praesidium,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/verband/ueber-uns,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
https://www.tanzen-in-sachsen-anhalt.de/verband/vereine,Sachsen-Anhalt,https://www.ltvsa.de/verband/vereine,,"January 04, 2024"
http://nygemuenster.de/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://psv-eutin.de/tanzen/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://tanzen-in-sh.de/administrator,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://ttc-elmshorn.de/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.1ltk.info,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.1sc-norderstedt-tsa.de/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.atsv-tanzen.de/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.balticlinedancers.de/,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.danceandfly.de,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.dancefactorynord.de,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.flensburger-tanzclub.de,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
http://www.flyingsaucers.de,Schleswig-Holstein,https://www.tanzen-in-sh.de/verband/vereine,,"January 04, 2024"
